price,number_of_rooms,is_city,good_area,surface,rating,unemployment,parking
0.2436714138011542,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.3032885301670949,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.288313377580629,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.43461294733682454,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.43046059433679096,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.06226861888403423,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.019494380148751045,0.0,0.0,0.0,0.025641025641025772,0.0,0.8000000000000002,0.0
0.16537704699329625,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.4227895807624322,0.0,0.0,0.0,0.15384615384615397,0.0,0.8000000000000002,0.0
0.12125204282426738,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.3123770136410635,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.198379081479505,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.3827168728946404,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.488977087015976,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.05484774705666551,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.01899409665477103,0.0,0.0,0.0,0.2051282051282053,0.0,1.0,0.0
0.13030717406530368,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.3408264683320552,0.0,0.0,0.0,0.025641025641025772,0.0,0.8000000000000002,0.0
0.22872961344762066,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.4486042090517963,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.07247440216122492,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16529366641096654,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.4382816929593436,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.16164159690491298,0.0,0.0,0.0,0.2051282051282053,0.0,0.7000000000000001,0.0
0.26334923123103104,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.42825934696327916,0.0,0.0,0.0,0.17948717948717952,0.0,0.7000000000000001,0.0
0.13577694026615106,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.1260714404829404,0.0,0.0,0.0,0.23076923076923084,0.0,0.7000000000000001,0.0
0.10791114965146953,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.32823600040022693,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.1674115332021482,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.26588400093386255,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.22779575092552484,0.0,0.0,0.0,0.10256410256410264,0.0,0.7000000000000001,0.0
0.30345529133175475,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.0
0.24855751592569142,0.0,0.0,0.0,0.15384615384615397,0.0,0.9,0.0
0.16287562952339663,0.0,0.0,0.0,0.2051282051282053,0.0,0.6,0.0
0.3192809258579863,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.461361438148284,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.2704032284961482,0.0,0.0,0.0,0.10256410256410264,0.0,0.7000000000000001,0.0
0.09418670579995325,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.24277090351199027,0.0,0.0,0.0,0.1282051282051282,0.0,1.0,0.0
0.31891405129573425,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.2889303938898711,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.20631691291732013,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.21445485775272655,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.4572757896141151,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.0785611846713139,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.1865390387886472,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.03040056031751348,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.4603108428109266,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.410682720208118,0.0,0.0,0.0,0.10256410256410264,0.0,0.9,0.0
0.47155054530900875,0.0,0.0,0.0,0.07692307692307687,0.0,0.6,0.0
0.1434979821899076,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.3531167661674952,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.21817363172464432,0.0,0.0,0.0,0.2051282051282053,0.0,0.6,0.0
0.1728312710535973,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4754527565620519,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.2927825767935164,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.1688123269852917,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.1965280325517793,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.033752459727178774,0.0,0.0,0.0,0.2051282051282053,0.0,1.0,0.0
0.15045192275622865,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.156055097888804,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.18969082480072075,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.48999433012040194,0.0,0.0,0.0,0.05128205128205132,0.0,0.6,0.0
0.3474135343361242,0.0,0.0,0.0,0.15384615384615397,0.0,0.8000000000000002,0.0
0.17041323416602738,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.4459693826501687,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.4460694393489648,0.0,0.0,0.0,0.025641025641025772,0.0,0.7000000000000001,0.0
0.26866891238368407,0.0,0.0,0.0,0.15384615384615397,0.0,1.0,0.0
0.38368408764966855,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.08091251709301961,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.11169662808925063,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.24318780642364013,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.07639328953073443,0.0,0.0,0.0,0.15384615384615397,0.0,1.0,0.0
0.2097688690257815,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.4025114231397793,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.1708301370776777,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.21897408531501217,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.2902478070906849,0.0,0.0,0.0,0.15384615384615397,0.0,0.9,0.0
0.06753827168728943,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.0
0.11701630924190409,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.4008438114931798,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.38997098355734927,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.40149418003535375,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.48310709401994467,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.008905046192842825,0.0,0.0,0.0,0.025641025641025772,0.0,0.9,0.0
0.23079745188940404,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.38508488143281205,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.0360704399159526,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.32288296701464203,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.33312210252476415,0.0,0.0,0.0,0.025641025641025772,0.0,0.7000000000000001,0.0
0.38034886435646875,0.0,0.0,0.0,0.15384615384615397,0.0,0.9,0.0
0.44700330187106063,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.4877764066304242,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.038188306707134245,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.1736984291098289,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.36228863022379354,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.15163592702531448,0.0,0.0,0.0,0.05128205128205132,0.0,0.6,0.0
0.38835340026014764,0.0,0.0,0.0,0.15384615384615397,0.0,1.0,0.0
0.42130540639695857,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.09018443784811403,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.20281492845946048,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.22119200880498946,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.042057165727245494,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.4590768101924425,0.0,0.0,0.0,0.2051282051282053,0.0,0.7000000000000001,0.0
0.2693359570423244,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.4911616582730214,0.0,0.0,0.0,0.2051282051282053,0.0,0.6,0.0
0.4450855484774707,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.21038588533502356,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.18994096654771075,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.2534269419337627,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.4192208918387088,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.39373978587866487,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.03258513157455889,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.40537971517193094,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.24583930894173367,0.0,0.0,0.0,0.0,0.0,0.6,0.0
0.469966314244739,0.0,0.0,0.0,0.15384615384615397,0.0,0.8000000000000002,0.0
0.42098856018410435,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.3657405863322549,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.0557315812293635,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.37489577427208776,0.0,0.0,0.0,0.17948717948717952,0.0,0.8000000000000002,0.0
0.24325451088950434,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.46553046726478353,0.0,0.0,0.0,0.2051282051282053,0.0,0.7000000000000001,0.0
0.36413967915151924,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.43246172831271057,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.3933062068505486,0.0,0.0,0.0,0.025641025641025772,0.0,0.6,0.0
0.25914684988159964,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.48052229596771534,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.399026114798386,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.004102324650635314,0.0,0.0,0.0,0.23076923076923084,0.0,0.7000000000000001,0.0
0.14878431110962875,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.05051195677550613,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.4724510555981727,0.0,0.0,0.0,0.07692307692307687,0.0,0.6,0.0
0.27862455391388474,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.474285428409432,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.018543841510189285,0.0,0.0,0.0,0.17948717948717952,0.0,0.8000000000000002,0.0
0.07085681886402329,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.36285561818363776,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.3985758596538038,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.20489944301771024,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.1222692859286929,0.0,0.0,0.0,0.1282051282051282,0.0,1.0,0.0
0.4127672347663678,0.0,0.0,0.0,0.025641025641025772,0.0,0.6,0.0
0.16939599106160186,0.0,0.0,0.0,0.10256410256410264,0.0,0.8000000000000002,0.0
0.320881833038722,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.4591268385418408,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.1262382016476007,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.44235066537704704,0.0,0.0,0.0,0.10256410256410264,0.0,1.0,0.0
0.0695227295467431,0.0,0.0,0.0,0.2051282051282053,0.0,1.0,0.0
0.3869192542440718,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.14386485675215965,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.3203148450788782,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.1040256145148919,0.0,0.0,0.0,0.10256410256410264,0.0,0.8000000000000002,0.0
0.45364039622452745,0.0,0.0,0.0,0.025641025641025772,0.0,0.9,0.0
0.22749558082913657,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.12135209952306303,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.01767668345395723,0.0,0.0,0.0,0.10256410256410264,0.0,1.0,0.0
0.42432378347730415,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.301237367841777,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.1289230563986261,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.16806190174432212,0.0,0.0,0.0,0.2051282051282053,0.0,1.0,0.0
0.37527932495080574,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.4625287663009039,0.0,0.0,0.0,0.1282051282051282,0.0,1.0,0.0
0.2100523630057034,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.11875062535436776,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.22819597772070876,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.12990694727011975,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.3588199979988662,0.0,0.0,0.0,0.07692307692307687,0.0,0.8000000000000002,0.0
0.21740653036720836,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.04530900843811514,0.0,0.0,0.0,0.23076923076923084,0.0,1.0,0.0
0.33824167027982543,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.051512523763466156,0.0,0.0,0.0,0.05128205128205132,0.0,0.7000000000000001,0.0
0.33287196077777415,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.07415868992429075,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
0.2137544608611548,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.004385818630557647,0.0,0.0,0.0,0.025641025641025772,0.0,0.6,0.0
0.30323850181769707,0.0,0.0,0.0,0.10256410256410264,0.0,1.0,0.0
0.2332321648934399,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.15418737284461193,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.4571090284494548,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.35156588733615735,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.0
0.33572357669345987,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
0.19814561584898138,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.16299236233865866,0.0,0.0,0.0,0.025641025641025772,0.0,0.6,0.0
0.021078611213020793,0.0,0.0,0.0,0.05128205128205132,0.0,0.6,0.0
0.20646699796551404,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.12533769135843675,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.0
0.24110329186539037,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.3688590201113966,0.0,0.0,0.0,0.05128205128205132,0.0,0.9,0.0
0.38910382550111766,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.11688290031017612,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.041406797185071564,0.0,0.0,0.0,0.07692307692307687,0.0,0.6,0.0
0.06727145382383348,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.276023079745189,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.41058266350932193,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.0753260180769102,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.14891772004135673,0.0,0.0,0.0,0.1282051282051282,0.0,0.6,0.0
0.2479071473835175,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
0.32977020311509886,0.0,0.0,0.0,0.23076923076923084,0.0,1.0,0.0
0.03935563485975413,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3010872827935831,0.0,0.0,0.0,0.23076923076923084,0.0,0.7000000000000001,0.0
0.39922622819597775,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4395991061601574,0.0,0.0,0.0,0.07692307692307687,0.0,0.9,0.0
0.017309808891705636,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.1895073875195945,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.10299169529399999,0.0,0.0,0.0,0.05128205128205132,0.0,1.0,0.0
0.078027548944402,0.0,0.0,0.0,0.17948717948717952,0.0,0.8000000000000002,0.0
0.24343794817063014,0.0,0.0,0.0,0.17948717948717952,0.0,0.7000000000000001,0.0
0.4005269652803256,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.47308474802388023,0.0,0.0,0.0,0.10256410256410264,0.0,0.7000000000000001,0.0
0.34426174832405065,0.0,0.0,0.0,0.10256410256410264,0.0,0.9,0.0
0.012607144048294217,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.10912850615348724,0.0,0.0,0.0,0.2051282051282053,0.0,0.8000000000000002,0.0
0.31913084080979237,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.022145882666844585,0.0,0.0,0.0,0.0,0.0,0.9,0.0
0.3441450155087886,0.0,0.0,0.0,0.025641025641025772,0.0,0.8000000000000002,0.0
0.0975052529766871,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.09003435279992011,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.11624920788446813,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.06103458626555058,0.0,0.0,0.0,0.07692307692307687,0.0,0.6,0.0
0.04824400493613057,0.0,0.0,0.0,0.07692307692307687,0.0,0.6,0.0
0.3841009905613184,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.48722609478704637,0.0,0.0,0.0,0.10256410256410264,0.0,0.7000000000000001,0.0
0.46251209018443795,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.37236100456925625,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.31652936664109665,0.0,0.0,0.0,0.0,0.0,0.6,0.0
0.10125737918153632,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.04455858319714512,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.271453823833506,0.0,0.0,0.0,0.1282051282051282,0.0,0.9,0.0
0.14524897441883766,0.0,0.0,0.0,0.10256410256410264,0.0,0.6,0.0
0.25817963512657194,0.0,0.0,0.0,0.025641025641025772,0.0,0.9,0.0
0.23703431944768738,0.0,0.0,0.0,0.10256410256410264,0.0,0.8000000000000002,0.0
0.289197211753327,0.0,0.0,0.0,0.23076923076923084,0.0,0.6,0.0
0.3503818830670715,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.37614648300703735,0.0,0.0,0.0,0.23076923076923084,0.0,0.8000000000000002,0.0
0.02057832771904078,0.0,0.0,0.0,0.05128205128205132,0.0,0.8000000000000002,0.0
0.10664376480005355,0.0,0.0,0.0,0.1282051282051282,0.0,1.0,0.0
0.23364906780508976,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.14089650802121234,0.0,0.0,0.0,0.025641025641025772,0.0,0.7000000000000001,0.0
0.40704732681853084,0.0,0.0,0.0,0.15384615384615397,0.0,1.0,0.0
0.43896541373444986,0.0,0.0,0.0,0.15384615384615397,0.0,0.6,0.0
0.056732148217323086,0.0,0.0,0.0,0.2051282051282053,0.0,0.7000000000000001,0.0
0.4909948971083615,0.0,0.0,0.0,0.025641025641025772,0.0,1.0,0.0
0.4757028983090419,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.12353667078010888,0.0,0.0,0.0,0.1282051282051282,0.0,0.8000000000000002,0.0
0.014574925791281945,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.02124537237768065,0.0,0.0,0.0,0.15384615384615397,0.0,0.7000000000000001,0.0
0.3460294166694462,0.0,0.0,0.0,0.1282051282051282,0.0,0.7000000000000001,0.0
0.08978421105293011,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07649334622953008,0.0,0.0,0.0,0.07692307692307687,0.0,1.0,0.0
0.2144381816362606,0.0,0.0,0.0,0.10256410256410264,0.0,1.0,0.0
0.06136810859487074,0.0,0.0,0.0,0.17948717948717952,0.0,0.9,0.0
0.008554847747056726,0.0,0.0,0.0,0.17948717948717952,0.0,0.8000000000000002,0.0
0.047093352899976626,0.0,0.0,0.0,0.2051282051282053,0.0,0.9,0.0
0.2141046593069409,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.26915251976119814,0.0,0.0,0.0,0.10256410256410264,0.0,0.8000000000000002,0.0
0.024764032952006243,0.0,0.0,0.0,0.17948717948717952,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.05128205128205132,0.0,0.6,0.0
0.07879465030183797,0.0,0.0,0.0,0.23076923076923084,0.0,0.9,0.0
0.28686255544808725,0.0,0.0,0.0,0.025641025641025772,0.0,0.6,0.0
0.3258846679785212,0.0,0.0,0.0,0.05128205128205132,0.0,0.6,0.0
0.3947737050995568,0.0,0.0,0.0,0.17948717948717952,0.0,0.6,0.0
