userID,productID,rating
192,387,11,1
193,937,22,1
194,123,15,2
195,146,49,0
196,271,3,2
197,917,40,2
198,335,1,3
199,466,21,1
200,185,9,2
201,192,49,2
202,254,26,2
203,622,35,3
204,324,23,0
205,502,24,0
206,116,48,3
207,868,38,0
208,890,24,2
209,805,8,1
210,462,14,3
211,73,16,1
212,154,2,2
213,148,4,2
214,405,13,1
215,830,37,0
216,992,30,0
217,690,29,2
218,407,14,0
219,679,29,1
220,882,44,1
221,997,18,1
222,74,47,3
223,533,10,1
224,479,46,2
225,698,10,0
226,580,33,0
227,138,17,1
228,9,0,2
229,610,43,1
230,545,11,3
231,728,47,2
232,423,2,2
233,305,30,0
234,515,21,2
235,307,37,3
236,759,15,2
237,647,47,1
238,910,37,2
239,918,42,0
240,711,23,2
241,771,8,1
242,192,33,3
243,550,7,1
244,803,30,2
245,675,38,2
246,175,16,0
247,950,23,1
248,838,12,3
249,424,3,1
250,799,12,1
251,365,44,0
252,755,20,0
253,96,47,3
254,195,36,3
255,654,13,3
256,344,25,3
257,613,28,1
258,355,30,2
259,559,2,1
260,546,47,1
261,158,23,2
262,571,44,0
263,663,5,2
264,21,21,3
265,695,46,2
266,35,0,3
267,433,8,1
268,839,12,1
269,184,45,1
270,121,49,0
271,115,43,3
272,646,35,1
273,229,48,2
274,338,36,1
275,668,31,3
276,3,15,1
277,952,23,3
278,745,36,1
279,501,8,0
280,332,1,1
281,331,10,0
282,423,35,2
283,271,2,3
284,900,5,2
285,296,25,3
286,180,38,1
287,181,15,0
288,19,31,3
289,301,16,3
290,743,0,0
291,214,8,2
292,270,47,1
293,373,14,1
294,331,44,1
295,510,23,2
296,167,45,0
297,948,2,2
298,284,27,0
299,219,38,0
300,363,22,3
301,847,2,3
302,457,20,3
303,698,22,0
304,2,36,2
305,335,10,3
306,248,8,0
307,606,34,0
308,876,18,1
309,890,39,3
310,370,32,2
311,709,11,1
312,395,3,1
313,371,49,3
314,800,44,2
315,369,38,0
316,203,13,3
317,176,48,2
318,527,7,3
319,717,43,2
320,742,28,1
321,290,19,2
322,277,40,1
323,204,24,2
324,6,13,2
325,550,26,1
326,355,4,2
327,799,23,2
328,321,29,1
329,159,7,0
330,118,4,1
331,238,28,3
332,308,4,3
333,117,22,3
334,358,26,0
335,67,14,3
336,804,25,0
337,297,37,2
338,397,31,3
339,297,42,2
340,903,11,1
341,877,23,0
342,844,27,0
343,763,45,1
344,81,41,0
345,228,19,1
346,590,27,2
347,50,33,3
348,897,38,1
349,600,4,3
350,880,24,2
351,398,28,0
352,14,25,3
353,45,44,3
354,130,18,0
355,685,31,3
356,518,27,1
357,585,29,2
358,649,44,1
359,477,3,1
360,228,48,2
361,563,41,0
362,136,21,2
363,752,6,0
364,680,5,1
365,304,48,3
366,71,18,1
367,342,2,2
368,22,6,0
369,280,7,0
370,593,25,2
371,891,31,0
372,323,11,0
373,793,43,2
374,551,2,3
375,225,42,0
376,583,42,0
377,689,44,3
378,716,13,2
379,24,49,0
380,118,40,0
381,991,35,2
382,101,46,2
383,242,21,2
384,790,11,0
385,723,4,3
386,705,45,1
387,654,12,0
388,239,29,1
389,580,48,0
390,771,11,2
391,896,44,0
392,335,6,1
393,462,30,2
394,811,41,2
395,763,18,1
396,812,30,3
397,119,33,0
398,205,49,1
399,237,14,0
400,348,17,1
401,858,24,2
402,843,13,1
403,733,12,2
404,0,26,2
405,288,1,3
406,513,35,3
407,528,11,2
408,271,17,2
409,663,22,2
410,168,3,3
411,431,22,3
412,697,21,0
413,629,27,1
414,43,15,2
415,814,0,3
416,517,13,2
417,528,18,1
418,984,47,3
419,87,18,0
420,463,37,2
421,768,45,1
422,761,46,1
423,394,1,2
424,287,30,2
425,447,25,1
426,829,33,1
427,141,35,2
428,70,11,1
429,531,5,2
430,980,47,0
431,380,33,1
432,213,11,0
433,567,2,2
434,339,22,1
435,439,23,1
436,524,28,3
437,851,29,3
438,902,4,3
439,512,28,1
440,896,1,2
441,104,13,3
442,530,11,3
443,709,22,2
444,283,39,0
445,382,26,2
446,824,28,3
447,753,31,0
448,229,25,2
449,782,3,0
450,637,11,3
451,417,20,3
452,568,18,3
453,363,15,0
454,657,0,3
455,258,5,2
456,582,17,2
457,95,15,3
458,882,5,2
459,113,40,2
460,945,3,3
461,143,27,1
462,196,11,1
463,715,8,0
464,670,5,2
465,890,41,2
466,800,5,0
467,23,45,0
468,275,30,2
469,709,44,0
470,187,36,1
471,412,49,3
472,938,34,2
473,997,29,1
474,690,35,1
475,256,33,3
476,1,1,2
477,655,8,0
478,588,3,1
479,81,29,0
480,254,4,0
481,916,36,1
482,808,25,3
483,345,46,3
484,514,10,0
485,670,3,1
486,207,39,2
487,398,36,3
488,131,15,3
489,15,28,0
490,101,32,1
491,50,24,1
492,630,44,0
493,496,1,3
494,444,29,0
495,527,4,0
496,6,7,1
497,166,24,1
498,325,10,2
499,9,29,3
500,268,40,2
501,573,29,3
502,602,0,1
503,504,25,1
504,516,3,2
505,606,46,1
506,89,8,3
507,722,49,3
508,6,6,1
509,698,9,0
510,511,47,2
511,603,6,1
512,701,27,3
513,625,15,0
514,72,49,3
515,332,11,1
516,811,3,1
517,19,4,2
518,311,11,0
519,554,48,1
520,231,10,0
521,115,14,1
522,777,40,0
523,478,7,2
524,631,23,0
525,666,8,1
526,635,38,2
527,579,43,3
528,919,9,0
529,187,42,2
530,688,4,0
531,49,4,3
532,254,25,2
533,26,49,1
534,242,3,1
535,887,27,1
536,428,14,2
537,376,6,0
538,952,27,2
539,807,8,0
540,150,36,2
541,620,28,3
542,615,49,1
543,918,46,3
544,860,45,1
545,881,48,3
546,721,26,3
547,675,12,3
548,817,12,2
549,586,28,1
550,352,26,3
551,85,31,2
552,718,49,1
553,748,32,1
554,655,45,1
555,985,38,0
556,123,2,3
557,199,48,1
558,579,48,0
559,180,1,3
560,557,35,2
561,431,30,2
562,291,37,1
563,687,12,3
564,968,27,3
565,601,36,3
566,826,32,0
567,510,10,1
568,34,7,0
569,913,17,0
570,615,7,3
571,406,6,1
572,4,25,1
573,907,23,2
574,681,17,3
575,489,40,2
576,612,12,2
577,195,43,2
578,712,35,1
579,897,31,0
580,947,23,2
581,37,20,3
582,765,17,2
583,349,23,3
584,843,48,0
585,852,19,0
586,611,37,0
587,748,38,3
588,262,27,0
589,653,15,3
590,954,16,2
591,118,36,0
592,539,41,2
593,193,0,3
594,727,8,3
596,18,16,3
597,181,16,2
598,893,20,0
599,133,34,0
600,85,38,1
601,247,33,3
602,927,15,3
603,316,16,0
604,882,30,3
605,758,39,1
606,426,42,0
607,608,45,2
608,241,30,1
609,861,25,3
610,161,16,1
611,818,11,0
612,216,48,3
613,614,7,2
614,900,10,1
615,78,31,1
616,574,17,1
617,705,16,3
618,665,24,0
619,747,32,2
620,74,31,3
621,850,26,2
622,548,22,2
623,897,14,2
624,243,8,1
625,450,24,1
626,542,11,0
627,94,23,0
628,670,42,2
629,777,4,2
630,968,35,0
631,513,0,2
632,158,13,3
633,451,12,1
634,985,16,1
635,955,18,2
636,120,37,3
637,51,44,0
638,5,34,3
639,5,3,0
640,983,49,2
641,147,21,1
642,882,7,1
643,604,48,2
644,743,4,2
645,410,10,2
646,193,43,2
647,213,37,1
648,735,11,3
649,377,43,3
650,577,38,2
651,396,45,2
652,788,2,1
653,264,44,0
654,381,3,1
655,533,2,1
656,330,18,0
657,426,31,1
658,799,29,1
659,481,9,2
660,656,13,0
661,383,30,3
662,609,48,2
663,869,1,3
664,848,44,1
665,690,30,0
666,515,26,0
667,25,33,1
668,478,4,3
669,652,46,1
670,38,6,2
671,430,8,3
672,675,32,2
673,416,35,1
674,999,36,3
675,438,45,2
676,949,26,1
677,806,30,0
678,74,46,2
679,675,25,2
680,449,12,0
681,538,37,1
682,663,4,2
683,377,20,3
684,551,26,0
685,467,43,0
686,3,9,0
687,758,6,2
688,582,44,0
689,392,6,0
690,425,42,3
691,406,5,3
692,344,11,3
693,83,31,1
694,777,0,3
695,719,20,1
696,327,2,0
697,510,19,2
698,607,28,3
699,56,41,1
700,775,28,3
701,700,22,2
702,125,20,0
703,847,11,0
704,945,5,0
705,427,3,3
706,604,31,3
707,284,11,0
708,577,2,1
709,243,14,2
710,226,2,2
711,887,24,0
712,897,48,1
713,219,45,3
714,561,29,3
715,416,18,2
716,420,12,3
717,664,49,3
718,440,25,0
719,857,46,2
720,378,40,2
721,335,16,1
722,448,9,2
723,226,23,1
724,773,37,2
725,276,38,3
726,838,17,3
727,300,24,0
728,105,0,2
729,131,43,3
730,958,12,3
731,813,25,0
732,195,13,1
733,528,9,1
734,924,33,0
735,460,47,2
736,362,48,0
737,502,27,0
739,311,30,2
740,54,40,0
741,819,24,0
742,552,26,2
743,734,3,1
744,121,2,0
745,283,34,3
746,822,30,3
747,570,13,3
748,654,28,1
749,65,39,1
750,706,28,2
751,481,17,0
752,374,41,1
753,824,23,2
754,778,7,2
755,916,42,0
756,475,5,2
757,684,34,2
758,936,44,3
759,164,7,0
760,469,20,1
761,781,23,2
762,918,47,2
763,987,39,3
764,755,42,3
765,0,12,1
766,743,6,1
767,339,5,2
768,71,21,2
769,790,25,2
770,691,17,1
771,258,46,1
772,217,22,0
773,35,20,1
774,188,31,3
775,312,22,1
776,36,22,1
777,264,7,0
778,18,22,1
779,389,8,3
780,990,36,0
781,563,49,0
782,205,38,3
783,613,29,2
784,225,35,0
785,27,0,0
786,707,25,0
787,943,13,3
788,903,14,0
789,182,37,0
790,180,47,3
791,101,47,3
792,487,39,2
793,938,43,1
794,320,1,1
795,700,37,2
796,285,34,1
797,24,30,1
798,62,49,1
799,772,9,3
800,816,40,2
801,265,37,1
802,389,27,0
803,123,4,3
804,632,43,0
805,728,38,0
806,664,0,1
807,709,39,3
808,265,36,3
809,347,28,2
810,175,37,3
811,408,1,1
812,823,36,2
813,585,32,0
814,258,31,3
815,496,40,1
816,301,12,2
817,234,18,1
818,652,4,1
819,807,33,1
820,489,24,0
821,996,2,3
822,763,14,0
823,995,23,0
824,905,32,0
825,411,25,3
826,852,34,2
827,629,10,1
828,595,18,2
829,980,14,0
830,185,27,0
831,327,33,3
832,117,40,3
833,447,48,0
834,488,0,3
835,413,41,1
836,138,42,1
838,741,29,2
839,538,31,0
840,58,9,3
841,152,49,2
843,427,28,3
844,670,16,1
845,176,24,0
846,573,26,3
847,843,4,3
848,359,15,1
849,902,5,0
850,974,21,3
851,934,24,1
852,892,43,2
853,46,41,2
854,240,28,2
855,123,9,0
856,973,42,3
857,839,34,1
858,944,17,3
859,271,47,0
860,854,26,0
861,235,26,3
862,86,47,0
863,217,43,3
864,368,44,3
865,648,12,2
866,87,26,1
867,665,35,3
868,824,46,3
869,838,30,3
870,0,8,1
871,284,35,3
872,286,9,1
873,301,15,3
874,595,43,1
875,561,9,1
876,361,36,1
877,585,17,2
878,170,47,0
879,153,43,0
880,91,2,3
881,380,43,0
882,75,4,2
883,26,15,2
884,428,8,0
885,661,27,0
886,639,16,1
887,172,7,1
888,589,9,3
889,679,22,1
890,633,27,2
891,556,37,3
892,885,12,0
893,458,47,2
894,286,40,3
895,678,48,3
896,484,15,3
897,592,22,3
898,815,0,3
899,207,17,2
900,218,22,0
901,711,37,3
902,734,1,2
903,324,31,1
904,915,5,1
905,500,31,3
906,98,37,1
907,205,37,2
908,941,20,2
909,873,45,0
910,279,2,0
911,71,19,2
912,39,45,1
913,789,25,1
914,704,35,0
915,296,38,3
916,412,24,2
917,397,15,1
918,332,37,1
919,129,15,3
920,471,4,2
921,679,42,1
922,701,46,2
923,549,9,1
924,479,6,1
925,313,7,3
926,531,10,2
927,766,18,1
928,288,0,2
929,293,47,1
930,365,5,3
931,312,41,3
932,256,6,1
933,361,34,2
934,396,42,2
935,799,42,0
936,727,24,2
937,933,49,1
938,577,20,3
939,66,1,3
940,836,16,2
941,426,9,2
942,300,31,0
943,804,42,1
944,572,33,2
945,874,25,0
946,501,38,1
947,688,28,0
948,247,36,1
949,446,44,0
950,865,13,1
951,923,32,2
952,495,14,1
953,173,36,2
954,947,19,2
955,208,12,2
956,962,1,2
957,147,0,1
958,813,1,1
959,204,13,3
960,615,33,3
961,960,16,1
962,154,19,2
963,29,17,1
964,937,46,1
965,437,36,2
966,506,27,0
967,192,9,1
968,600,23,1
969,236,39,0
970,390,19,3
971,779,19,2
972,399,24,1
973,211,13,2
975,578,14,0
976,433,44,3
977,56,37,1
978,914,7,2
979,420,31,2
980,511,45,1
981,412,48,1
982,82,25,3
983,133,9,2
984,333,0,1
985,763,20,2
986,682,22,3
987,657,5,3
988,431,31,2
989,372,42,3
991,272,38,2
992,711,13,1
993,879,8,3
994,834,31,3
995,557,30,0
996,297,9,2
997,35,45,1
998,548,5,3
999,116,49,3
1000,623,20,3
1001,376,14,0
1002,157,11,1
1003,300,44,2
1004,875,0,2
1005,857,9,2
1006,259,38,1
1007,365,32,3
1008,191,15,2
1009,26,42,2
1010,199,32,2
1011,301,49,2
1012,126,2,3
1013,380,45,2
1014,476,21,0
1015,27,2,0
1016,753,34,2
1017,7,33,0
1019,124,16,2
1020,699,42,1
1021,6,20,2
1022,556,46,2
1023,533,42,0
1024,376,10,2
1025,85,33,2
1026,517,25,2
1027,383,47,0
1028,684,40,2
1029,808,3,1
1030,403,40,2
1031,198,9,0
1032,27,9,0
1033,702,12,1
1034,493,38,3
1035,398,41,2
1036,278,37,3
1037,256,25,1
1038,650,12,2
1039,808,6,2
1040,949,20,0
1041,334,8,1
1042,986,31,2
1044,262,41,0
1045,622,25,2
1046,163,28,0
1047,192,42,0
1048,250,41,0
1049,812,7,2
1050,321,27,0
1051,928,20,1
1052,166,32,1
1053,770,0,1
1054,543,11,0
1055,954,17,0
1056,874,18,3
1057,603,32,0
1058,407,19,2
1059,423,22,3
1060,708,28,0
1061,363,6,2
1062,356,19,0
1064,157,43,3
1065,929,4,2
1066,798,30,2
1067,741,23,2
1068,395,22,0
1069,782,14,2
1070,136,34,2
1071,275,27,1
1072,958,49,3
1073,861,4,1
1074,549,45,1
1075,511,28,0
1077,756,45,2
1078,301,5,3
1079,945,9,3
1080,177,48,2
1081,826,6,2
1082,2,7,0
1083,338,17,3
1084,448,40,3
1085,223,44,1
1086,311,31,1
1087,244,21,3
1088,970,14,2
1089,23,39,2
1090,961,41,2
1091,734,25,3
1092,599,8,3
1093,364,15,0
1094,28,6,0
1095,727,5,2
1096,258,36,1
1097,553,39,2
1098,36,20,3
1099,623,18,1
1100,985,12,1
1101,445,12,1
1102,346,43,2
1103,568,12,3
1105,752,7,2
1106,96,0,1
1107,570,19,3
1108,620,43,0
1109,806,6,3
1110,628,25,3
1111,453,48,1
1112,989,2,3
1113,469,28,3
1114,459,23,1
1115,507,46,3
1116,573,28,1
1117,512,34,3
1118,599,44,2
1119,960,5,3
1120,690,13,3
1121,597,25,3
1122,104,34,3
1123,767,24,2
1124,387,4,2
1125,800,46,1
1126,410,26,1
1127,758,2,0
1128,650,2,0
1129,926,6,2
1130,981,47,1
1131,982,23,1
1132,755,18,3
1133,804,35,1
1134,409,0,1
1135,942,5,0
1136,743,24,2
1137,335,38,0
1139,211,6,2
1140,328,13,0
1141,102,17,3
1142,236,41,0
1143,165,17,1
1144,290,6,1
1145,468,49,1
1146,404,14,0
1147,841,18,3
1148,872,14,2
1149,151,38,0
1150,100,15,1
1151,358,28,2
1152,945,17,0
1153,188,29,0
1154,139,32,0
1155,970,34,1
1156,796,19,1
1157,10,13,1
1158,79,23,2
1159,592,36,1
1160,971,17,2
1161,985,28,3
1162,636,45,0
1163,942,11,0
1164,370,41,1
1165,50,47,2
1166,503,42,2
1167,358,40,2
1168,169,8,3
1169,257,34,2
1170,147,38,3
1171,514,35,1
1172,828,37,2
1173,841,17,2
1174,548,40,0
1175,124,38,3
1176,9,15,0
1177,309,7,3
1178,194,28,0
1179,617,32,3
1180,118,37,1
1181,186,47,0
1182,575,12,3
1183,653,18,3
1184,963,27,2
1185,532,3,3
1186,560,12,0
1187,457,12,0
1188,2,49,3
1189,354,37,0
1190,263,36,2
1191,933,44,1
1192,89,31,1
1193,929,8,2
1194,33,37,3
1195,590,6,0
1196,94,7,1
1197,980,43,0
1198,887,47,2
1199,943,20,2
1200,222,22,2
1201,966,45,2
1202,888,26,3
1203,893,49,0
1204,767,0,1
1205,433,42,1
1206,885,35,3
1207,974,18,1
1208,673,31,0
1209,69,42,1
1210,866,42,2
1211,57,0,0
1212,924,13,0
1213,399,28,1
1214,215,25,2
1215,459,14,3
1216,165,40,2
1217,784,43,2
1218,548,28,0
1219,470,5,3
1220,772,31,1
1221,35,10,0
1222,615,20,1
1223,979,26,1
1224,724,46,3
1225,525,20,1
1226,707,11,1
1227,203,27,3
1228,551,33,0
1229,124,44,3
1230,787,13,3
1231,521,5,3
1232,317,42,2
1233,559,47,2
1234,174,39,2
1235,30,27,1
1236,826,12,0
1237,508,6,3
1238,256,8,3
1239,49,46,1
1240,882,8,2
1241,343,37,3
1242,324,46,2
1243,336,10,2
1244,586,0,2
1245,996,19,1
1246,405,42,3
1247,980,28,2
1248,878,22,1
1249,588,0,2
1250,485,12,2
1251,744,43,3
1252,132,35,3
1253,99,30,0
1254,16,37,3
1255,44,5,3
1256,123,17,0
1257,572,37,1
1258,90,49,1
1259,831,26,3
1260,447,17,3
1261,594,8,2
1262,382,6,1
1263,42,8,0
1264,180,10,1
1265,65,46,0
1266,558,16,1
1267,339,31,1
1268,496,41,1
1269,889,29,1
1270,882,13,1
1271,88,41,1
1272,290,0,1
1273,822,27,3
1274,818,15,0
1275,119,12,1
1276,214,6,2
1277,340,28,0
1278,657,35,3
1279,883,46,0
1280,727,21,3
1281,214,5,3
1282,493,36,2
1283,866,34,2
1284,895,45,3
1285,706,6,3
1286,674,39,0
1287,492,28,3
1288,786,41,2
1289,535,47,0
1290,945,16,3
1291,860,28,3
1292,74,7,3
1293,589,38,0
1294,5,41,0
1295,278,42,3
1296,350,36,2
1297,54,48,2
1298,447,30,2
1299,731,44,1
1300,291,29,3
1301,353,49,2
1302,119,8,2
1303,877,5,0
1304,640,23,0
1305,195,19,1
1306,791,22,0
1307,453,17,0
1308,950,37,3
1309,350,37,2
1310,75,8,0
1311,765,0,0
1312,497,21,2
1313,948,23,1
1314,863,28,2
1315,167,47,2
1316,12,15,0
1317,446,13,0
1319,854,25,3
1320,126,45,3
1321,326,30,2
1322,459,1,3
1323,652,42,3
1324,581,14,3
1325,372,34,1
1326,902,3,2
1327,516,18,0
1328,491,3,3
1329,135,13,2
1330,53,23,2
1331,766,20,1
1332,695,35,2
1333,81,37,3
1334,589,40,3
1335,636,19,1
1336,967,35,0
1337,56,8,1
1338,902,40,2
1339,395,0,2
1340,647,44,1
1341,398,26,1
1342,755,36,2
1343,695,10,0
1344,68,35,2
1345,403,42,0
1346,493,7,3
1347,724,37,0
1348,643,13,0
1349,380,21,2
1350,386,48,2
1351,543,41,0
1352,129,28,0
1353,820,27,2
1354,487,7,2
1355,744,9,0
1356,664,44,3
1357,112,34,0
1358,575,32,3
1359,764,48,0
1360,559,31,2
1361,936,16,2
1362,792,41,2
1363,675,27,2
1364,60,35,1
1365,510,8,1
1366,934,32,3
1367,735,0,2
1368,826,45,2
1369,9,17,0
1370,113,21,2
1371,978,42,3
1372,916,26,1
1373,369,47,2
1374,421,12,3
1375,393,39,1
1376,240,40,2
1377,776,3,0
1378,159,33,3
1379,867,31,0
1380,378,48,2
1381,494,16,1
1382,183,7,0
1383,727,20,2
1384,798,5,3
1385,266,33,0
1386,973,15,2
1387,29,1,0
1388,506,22,3
1389,608,1,2
1390,227,35,2
1391,821,31,0
1392,89,45,1
1393,205,42,0
1394,624,37,1
1395,866,9,3
1396,99,0,3
1397,247,37,1
1398,924,31,2
1399,58,38,3
1400,750,14,2
1401,402,35,2
1402,626,34,2
1403,849,40,0
1404,967,38,0
1405,879,31,3
1406,781,4,0
1407,225,25,0
1408,324,45,3
1409,166,42,3
1410,999,39,3
1411,670,8,3
1413,492,17,3
1414,232,42,1
1415,289,5,2
1416,819,47,1
1417,564,21,0
1418,972,1,3
1419,631,39,3
1420,955,15,0
1421,992,26,1
1422,998,32,2
1424,403,0,0
1425,547,17,2
1426,225,28,3
1427,413,18,0
1428,907,17,3
1429,572,15,1
1430,467,37,3
1431,10,34,2
1432,51,38,3
1433,585,22,0
1434,489,29,2
1435,751,8,2
1436,472,33,3
1437,142,45,3
1438,402,17,0
1439,61,44,0
1440,470,19,1
1441,324,18,0
1442,135,43,0
1443,152,45,1
1444,733,31,3
1445,68,38,3
1446,43,40,0
1447,791,38,0
1448,865,30,1
1449,5,37,2
1450,397,33,0
1451,355,25,0
1452,616,23,3
1453,187,21,1
1454,360,29,0
1456,652,20,0
1457,355,16,1
1458,769,0,2
1460,446,47,3
1461,355,2,1
1462,381,21,0
1463,658,38,0
1464,426,33,0
1465,515,41,0
1466,902,27,2
1467,482,24,2
1468,132,40,2
1469,8,40,0
1470,551,19,1
1471,673,48,2
1472,704,31,1
1473,640,13,0
1474,682,13,1
1475,866,25,2
1476,303,10,0
1477,319,30,3
1478,526,5,3
1479,198,45,1
1480,372,5,1
1481,911,34,2
1482,229,35,3
1483,933,24,0
1484,586,42,2
1485,260,18,1
1486,215,41,0
1487,993,21,0
1488,859,39,3
1489,338,26,2
1490,598,29,1
1491,39,46,3
1492,688,3,1
1493,926,32,1
1494,848,49,1
1495,165,22,1
1496,712,30,2
1497,464,26,2
1498,765,20,2
1499,982,48,0
1500,133,37,0
1501,290,8,1
1502,645,8,3
1503,174,5,3
1504,293,7,0
1505,973,48,3
1506,617,2,1
1507,223,45,2
1508,647,0,3
1509,674,33,0
1510,767,9,2
1511,240,48,3
1512,485,19,2
1513,126,48,3
1514,429,18,2
1515,151,41,2
1516,559,0,3
1517,402,49,3
1518,11,27,3
1519,76,42,0
1520,814,42,3
1521,660,16,1
1522,839,9,0
1523,542,24,0
1524,171,36,3
1525,775,44,1
1526,695,3,0
1527,463,47,1
1528,112,8,2
1529,923,1,1
1530,266,25,0
1531,466,20,2
1532,369,23,0
1533,819,12,3
1534,636,2,0
1535,152,17,1
1536,57,4,0
1537,619,17,2
1538,792,26,2
1539,813,13,2
1540,676,38,2
1541,255,48,3
1542,845,13,2
1543,37,1,0
1544,169,30,3
1545,100,27,0
1546,279,12,1
1547,84,18,1
1548,97,17,1
1549,815,40,1
1550,860,14,3
1551,202,41,3
1552,448,15,0
1553,288,9,1
1554,390,18,2
1555,633,4,1
1556,713,14,0
1557,277,27,1
1558,237,27,3
1559,312,28,2
1560,379,32,0
1561,424,48,2
1562,992,21,0
1563,831,9,2
1564,388,20,2
1565,700,47,3
1566,842,24,3
1567,692,24,1
1568,318,28,0
1569,343,9,2
1570,438,35,3
1571,518,47,1
1572,804,12,2
1573,459,22,3
1574,704,10,2
1575,668,22,3
1576,863,4,2
1577,642,22,2
1578,781,19,2
1579,220,46,2
1580,925,30,0
1581,704,40,2
1582,267,42,0
1583,815,14,0
1584,159,44,0
1585,25,2,3
1586,892,31,3
1587,606,15,2
1588,98,11,0
1589,690,7,2
1590,810,41,3
1591,451,45,3
1592,26,12,0
1593,666,25,0
1594,934,6,1
1595,38,27,2
1596,242,41,1
1597,760,44,3
1598,734,41,1
1599,154,25,0
1600,429,41,3
1601,926,4,2
1602,695,15,3
1603,773,8,0
1604,484,44,2
1605,163,27,1
1606,867,18,3
1607,627,33,1
1608,26,5,0
1609,835,38,3
1610,683,3,3
1611,27,31,2
1612,156,44,0
1613,284,47,3
1614,617,38,1
1615,910,22,3
1616,365,49,2
1617,193,32,0
1618,992,8,1
1619,845,4,2
1620,622,4,0
1621,784,17,2
1622,634,41,3
1623,430,31,2
1624,473,40,1
1625,204,27,2
1626,784,18,3
1627,7,20,3
1628,726,39,2
1629,267,43,1
1630,559,30,0
1631,774,18,0
1632,559,6,3
1633,118,6,3
1634,335,49,3
1635,261,8,0
1636,435,42,1
1637,456,43,2
1638,946,8,1
1639,834,17,3
1640,954,1,3
1641,800,0,2
1642,745,0,2
1643,951,16,0
1644,330,2,0
1645,435,31,1
1646,902,15,0
1647,533,47,1
1648,110,29,0
1649,135,21,2
1650,172,19,3
1651,973,29,0
1652,503,22,0
1653,917,43,0
1654,752,30,0
1655,43,48,0
1656,27,30,0
1657,52,17,1
1658,166,36,1
1659,365,34,0
1660,591,6,0
1661,449,30,2
1662,932,4,1
1663,367,33,2
1664,18,8,2
1665,487,17,0
1666,888,2,1
1667,138,22,2
1668,797,42,3
1669,808,17,3
1670,309,11,2
1671,303,7,1
1672,404,21,3
1673,54,31,0
1674,619,7,3
1675,311,7,0
1676,392,11,2
1678,441,15,3
1679,393,26,0
1680,573,4,2
1681,735,14,2
